FID,Shape,DPTO_CCDGO,MPIO_CCDGO,MUNICIPIO,DEPARTAMENTO,PK,CODIGO_DANE,Region,CODIGO_PRO,PROVINCIA,RURALIDAD,Capital,Población,Área_No_Municipalizada,Instrumento,Categoria_Municipal,Nivel_Desempeño_Fiscal,PDET,ZOMAC,IRV,INFORMALIDAD,Año,Cod_precio,irradiado_rango_prec,rango_prec,irradiado,Codigo_D1,Isocrona_25k_DPTO,Isocrona_25K_MPIO,Isocrona_25K_TIEMPO,Isocrona_25K_HORA,Isocrona_25K_DIST,Isocrona_CAPIT_DPTO,Isocrona_CAPI_MPIO,Isocrona_CAPI_TIEMPO,Isocrona_CAPI_HORA,Isocrona_CAPI_DIST,Tamaño_Predial_Area,Tamaño_predial_AREA_HA,Tamaño_predial_numero,Tamaño_Predial_numero_(ha),GRUPO_UFH,AREA_UFH,Uso_agrope,Observacio,COD_MPIO,LATITUD,LONGITUD
553,Polygon,44,78,BARRANCAS,LA GUAJIRA,44078,44078,Caribe,4402,SUR,Rural,-,42906,-,2. PBOT,SEIS,G5_BAJO,No PDET,NO ZOMAC,Medio,0.707409,2023,3.2.2,Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,0,44078,La Guajira,FONSECA,0.260281,A1. Menos 1 hora,12.553911,Cesar,VALLEDUPAR,1.816985,A2. Mayor que 1 y menor que 2 horas,94.124177,Mediana propiedad,1809.683402670385,Pequeña propiedad,300,3,1466.801389,SI,Agropecuario con riego,44078,10.94871677,-72.69696879
563,Polygon,44,90,DIBULLA,LA GUAJIRA,44090,44090,Caribe,4401,NORTE,Rural disperso,-,45876,-,2. PBOT,SEIS,G1_ALTO,PDET Sierra Nevada-Perijá, ZOMAC,Medio Alto,0.291147,2023,3.2.2,Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,0,44090,La Guajira,"RIOHACHA, DISTRITO ESPECIAL, TURÍSTICO Y CULTURAL",1.512386,A2. Mayor que 1 y menor que 2 horas,65.18671,La Guajira,RIOHACHA,1.452845,A2. Mayor que 1 y menor que 2 horas,65.045289,"Gran propiedad, latifundios",2687.367163488335,Pequeña propiedad,153,2,4045.337732,SI,Agropecuario - Se empiezan a evidenciar usos habitacionales y turisticos,44090,11.09029715,-73.43568788
554,Polygon,44,98,DISTRACCION,LA GUAJIRA,44098,44098,Caribe,4402,SUR,Intermedio,-,15317,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Medio Bajo,0.772114,2023,3.2.2,Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,0,44098,La Guajira,FONSECA,0.119701,A1. Menos 1 hora,5.538478,Cesar,VALLEDUPAR,1.497461,A2. Mayor que 1 y menor que 2 horas,77.314632,Mediana propiedad,2914.315581514001,Pequeña propiedad,320,2,3694.934769,SI,Agropecuario con Distrtio de riego,44098,10.92505107,-72.94444027
555,Polygon,44,110,EL MOLINO,LA GUAJIRA,44110,44110,Caribe,4402,SUR,Rural,-,8441,-,1. EOT,SEIS,G5_BAJO,No PDET, ZOMAC,Medio Bajo,0.473923,2023,3.2.2,Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,0,44110,La Guajira,VILLANUEVA,0.219989,A1. Menos 1 hora,8.363961,Cesar,VALLEDUPAR,1.261011,A2. Mayor que 1 y menor que 2 horas,64.302648,Mediana propiedad,1805.425874633838,Pequeña propiedad,96,1,2846.293792,SI,Agricultura y ganadería,44110,10.63669646,-72.8858431
556,Polygon,44,279,FONSECA,LA GUAJIRA,44279,44279,Caribe,4402,SUR,Intermedio,-,50242,-,2. PBOT,SEIS,G2_MEDIO_ALTO,PDET Sierra Nevada-Perijá, ZOMAC,Medio,0.635428,2023,3.2.2,Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,0,44279,La Guajira,FONSECA,0,A1. Menos 1 hora,0,Cesar,VALLEDUPAR,1.596928,A2. Mayor que 1 y menor que 2 horas,82.594531,Mediana propiedad,7431.715344,Pequeña propiedad,675,2,7472.95527,SI,Agropecuario con riego,44279,10.8283716,-72.8018178
557,Polygon,44,378,HATONUEVO,LA GUAJIRA,44378,44378,Caribe,4402,SUR,Intermedio,-,23911,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Medio Bajo,0.654054,2023,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,44378,La Guajira,FONSECA,0.523842,A1. Menos 1 hora,27.407821,Cesar,VALLEDUPAR,2.080546,A3. Mayor que 2 y menor que 3 horas,108.978088,Mediana propiedad,236.8948213736116,Pequeña propiedad,7,3,227.184,SI,Agropecuario,44378,11.09905582,-72.73842427
558,Polygon,44,420,LA JAGUA DEL PILAR,LA GUAJIRA,44420,44420,Caribe,4402,SUR,Rural,-,4072,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET, ZOMAC,Medio Bajo,0.156891,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,44420,La Guajira,VILLANUEVA,0.417395,A1. Menos 1 hora,20.945079,Cesar,VALLEDUPAR,0.785249,A1. Menos 1 hora,38.797771,Mediana propiedad,898.0869982129004,Mediana propiedad,17,3,1154.971685,SI,Agropecuario,44420,10.4580941,-73.07209193
566,Polygon,44,430,MAICAO,LA GUAJIRA,44430,44430,Caribe,4401,NORTE,Ciudades y aglomeraciones,-,200136,-,3. POT,CUATRO,G5_BAJO,No PDET, ZOMAC,Medio,0.646048,2023,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,44430,La Guajira,MAICAO,0,A1. Menos 1 hora,0,La Guajira,RIOHACHA,1.628797,A2. Mayor que 1 y menor que 2 horas,83.339906,Mediana propiedad,8630.582444073916,Mediana propiedad,151,2,10759.84015,SI,Agrícola,44430,11.38157764,-72.29500818
567,Polygon,44,560,MANAURE,LA GUAJIRA,44560,44560,Caribe,4401,NORTE,Intermedio,-,97010,-,2. PBOT,CUATRO,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Bajo,0.825959,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,44560,La Guajira,MAICAO,1.613698,A2. Mayor que 1 y menor que 2 horas,63.739192,La Guajira,RIOHACHA,2.030882,A3. Mayor que 2 y menor que 3 horas,79.260721,"Gran propiedad, latifundios",7909.935668295077,Mediana propiedad,11,4,5622.180124,SI,"Pesquero, agropecuario y minero",44560,11.60554263,-72.57160392
564,Polygon,44,650,SAN JUAN DEL CESAR,LA GUAJIRA,44650,44650,Caribe,4402,SUR,Intermedio,-,54858,-,2. PBOT,SEIS,G5_BAJO,PDET Sierra Nevada-Perijá, ZOMAC,Medio Bajo,0.607111,2023,3.2.2,Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,0,44650,La Guajira,SAN JUAN DEL CESAR,0,A1. Menos 1 hora,0,Cesar,VALLEDUPAR,1.174151,A2. Mayor que 1 y menor que 2 horas,58.606811,Mediana propiedad,3722.997190276866,Pequeña propiedad,213,2,6464.253634,SI,Agropecuario con Distrtio de riego,44650,10.81311496,-73.08659986
565,Polygon,44,847,URIBIA,LA GUAJIRA,44847,44847,Caribe,4401,NORTE,Rural disperso,-,192278,-,3. POT,CUATRO,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Medio Bajo,0.990957,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,44847,La Guajira,MAICAO,1.027864,A2. Mayor que 1 y menor que 2 horas,41.436753,La Guajira,RIOHACHA,2.267468,A3. Mayor que 2 y menor que 3 horas,104.071991,"Gran propiedad, latifundios",6290.154578333965,"Gran propiedad, latifundios",5,4,6125.032432,SI,Pecuario,44847,11.99971986,-71.74882662
559,Polygon,44,855,URUMITA,LA GUAJIRA,44855,44855,Caribe,4402,SUR,Intermedio,-,12578,-,1. EOT,SEIS,G3_MEDIO,No PDET, ZOMAC,Medio Bajo,0.678636,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,44855,La Guajira,VILLANUEVA,0.212439,A1. Menos 1 hora,7.446804,Cesar,VALLEDUPAR,1.000149,A2. Mayor que 1 y menor que 2 horas,49.237468,Mediana propiedad,673.8028399,Mediana propiedad,11,3,733.189236,SI,Agrícola y pecuario,44855,10.4947021,-72.98623991
560,Polygon,44,874,VILLANUEVA,LA GUAJIRA,44874,44874,Caribe,4402,SUR,Intermedio,-,33115,-,2. PBOT,SEIS,G2_MEDIO_ALTO,No PDET, ZOMAC,Medio Bajo,0.590604,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,44874,La Guajira,VILLANUEVA,0,A1. Menos 1 hora,0,Cesar,VALLEDUPAR,1.060291,A2. Mayor que 1 y menor que 2 horas,54.987215,Mediana propiedad,2900.676658931229,Pequeña propiedad,63,3,3835.620403,SI,Agropecuario,44874,10.58364755,-72.97520286
596,Polygon,47,1,SANTA MARTA,MAGDALENA,47001,47001,Caribe,4701,SANTA MARTA,Ciudades y aglomeraciones,si,555030,-,3. POT,UNO,G3_MEDIO,PDET Sierra Nevada-Perijá,NO ZOMAC,Medio,0.443177,2024*,3.2.1,Irradiado_Mayor que 80 - hasta 100,Mayor que 80 - hasta 100,1,47001,Magdalena,"SANTA MARTA, DISTRITO TURÍSTICO, CULTURAL E HISTÓRICO",0,A1. Menos 1 hora,0,Magdalena,SANTA MARTA,0,A1. Menos 1 hora,0,Mediana propiedad,59218.67246564142,Pequeña propiedad,3812,3,54800.49127,SI,-,47001,11.12189436,-73.88527855
569,Polygon,47,30,ALGARROBO,MAGDALENA,47030,47030,Caribe,4703,NORTE,Rural,-,17549,-,1. EOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.69625,2024*,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,47030,Cesar,EL COPEY,0.751761,A1. Menos 1 hora,18.226703,Cesar,VALLEDUPAR,2.88704,A3. Mayor que 2 y menor que 3 horas,138.590072,Mediana propiedad,19807.07150653772,Mediana propiedad,275,2,21801.17818,SI,-,47030,10.25356475,-74.10323027
593,Polygon,47,53,ARACATACA,MAGDALENA,47053,47053,Caribe,4703,NORTE,Intermedio,-,44857,-,2. PBOT,SEIS,G4_MEDIO_BAJO,PDET Sierra Nevada-Perijá, ZOMAC,Medio,0.209877,2024*,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,47053,Magdalena,ARACATACA,0,A1. Menos 1 hora,0,Magdalena,SANTA MARTA,1.918523,A2. Mayor que 1 y menor que 2 horas,87.636457,Mediana propiedad,34503.530889292204,Pequeña propiedad,810,3,19551.2891,SI,-,47053,10.64490877,-73.87972257
570,Polygon,47,58,ARIGUANI,MAGDALENA,47058,47058,Caribe,4702,CENTRO,Rural,-,33688,-,2. PBOT,SEIS,G3_MEDIO,No PDET,NO ZOMAC,Medio Bajo,0.188202,2024*,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,47058,Cesar,BOSCONIA,0.874567,A1. Menos 1 hora,44.557569,Cesar,VALLEDUPAR,2.634294,A3. Mayor que 2 y menor que 3 horas,142.024387,Mediana propiedad,68016.33613368742,Mediana propiedad,1120,1,41898.52457,SI,-,47058,9.834264955,-74.08460085
571,Polygon,47,161,CERRO SAN ANTONIO,MAGDALENA,47161,47161,Caribe,4704,RIO,Rural,-,11146,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Bajo,0.518135,2024*,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,47161,Magdalena,PLATO,1.660826,A2. Mayor que 1 y menor que 2 horas,89.503362,Atlántico,BARRANQUILLA,2.008532,A3. Mayor que 2 y menor que 3 horas,97.410469,Mediana propiedad,7492.570078237882,Pequeña propiedad,589,4,4858.588806,SI,-,47161,10.3132933,-74.80834413
572,Polygon,47,170,CHIVOLO,MAGDALENA,47170,47170,Caribe,4702,CENTRO,Rural,-,24624,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Medio Bajo,0.145942,2024*,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,47170,Magdalena,PLATO,1.388326,A2. Mayor que 1 y menor que 2 horas,43.774726,Sucre,SINCELEJO,3.689642,A4. Mayor que 3 y menor que 4 horas,158.877078,Mediana propiedad,40597.981822095804,Mediana propiedad,899,2,46770.72988,SI,-,47170,10.09951961,-74.52606667
594,Polygon,47,189,CIENAGA,MAGDALENA,47189,47189,Caribe,4703,NORTE,Ciudades y aglomeraciones,-,132157,-,3. POT,CINCO,G2_MEDIO_ALTO,PDET Sierra Nevada-Perijá,NO ZOMAC,Medio,0.723283,2024*,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,47189,Magdalena,CIÉNAGA,0,A1. Menos 1 hora,0,Magdalena,SANTA MARTA,0.915812,A1. Menos 1 hora,33.17645,Mediana propiedad,56573.35429776524,Pequeña propiedad,1591,4,63822.50508,SI,-,47189,10.85754552,-74.02500493
573,Polygon,47,205,CONCORDIA,MAGDALENA,47205,47205,Caribe,4704,RIO,Intermedio,-,11731,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Bajo,0.609284,2024*,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,47205,Magdalena,PLATO,1.756064,A2. Mayor que 1 y menor que 2 horas,72.679603,Atlántico,BARRANQUILLA,2.711548,A3. Mayor que 2 y menor que 3 horas,112.122958,Mediana propiedad,6557.976046978735,Pequeña propiedad,346,3,5077.854954,SI,-,47205,10.23284801,-74.77810175
597,Polygon,47,245,EL BANCO,MAGDALENA,47245,47245,Caribe,4705,SUR,Intermedio,-,73253,-,2. PBOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.631839,2024*,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,47245,Magdalena,EL BANCO,0,A1. Menos 1 hora,0,Sucre,SINCELEJO,4.398069,A5. Mayor que 4 y menor que 5 horas,224.703485,Mediana propiedad,29822.23558342566,Pequeña propiedad,1478,4,20478.70352,SI,-,47245,9.114930635,-73.98105491
574,Polygon,47,258,EL PIÑON,MAGDALENA,47258,47258,Caribe,4704,RIO,Rural,-,25382,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Bajo,0.261152,2024*,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,47258,Atlántico,SOLEDAD,1.714826,A2. Mayor que 1 y menor que 2 horas,84.073716,Atlántico,BARRANQUILLA,1.819681,A2. Mayor que 1 y menor que 2 horas,86.839401,Mediana propiedad,31971.653301646264,Pequeña propiedad,1194,1,26439.42691,SI,-,47258,10.34310988,-74.67817756
575,Polygon,47,268,EL RETEN,MAGDALENA,47268,47268,Caribe,4703,NORTE,Intermedio,-,21634,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.29703,2024*,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,47268,Magdalena,ARACATACA,0.44744,A1. Menos 1 hora,11.705382,Magdalena,SANTA MARTA,2.365963,A3. Mayor que 2 y menor que 3 horas,99.34184,Mediana propiedad,11014.5285,Pequeña propiedad,512,4,8401.450055,SI,-,47268,10.65961696,-74.3251597
595,Polygon,47,288,FUNDACION,MAGDALENA,47288,47288,Caribe,4703,NORTE,Intermedio,-,74175,-,2. PBOT,SEIS,G5_BAJO,PDET Sierra Nevada-Perijá, ZOMAC,Medio,0.311743,2024*,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,47288,Magdalena,FUNDACIÓN,0,A1. Menos 1 hora,0,Magdalena,SANTA MARTA,2.330714,A3. Mayor que 2 y menor que 3 horas,98.14062,Mediana propiedad,20316.43456380473,Mediana propiedad,302,3,26509.70071,SI,-,47288,10.45937818,-73.88406518
576,Polygon,47,318,GUAMAL,MAGDALENA,47318,47318,Caribe,4705,SUR,Rural disperso,-,29946,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Bajo,0.589286,2024*,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,47318,Magdalena,EL BANCO,0.696585,A1. Menos 1 hora,37.558788,Sucre,SINCELEJO,3.718454,A4. Mayor que 3 y menor que 4 horas,187.261854,Mediana propiedad,28678.237181774137,Pequeña propiedad,2188,2,32280.67314,SI,-,47318,9.248004673,-74.13968085
577,Polygon,47,460,NUEVA GRANADA,MAGDALENA,47460,47460,Caribe,4702,CENTRO,Rural,-,22104,-,1. EOT,SEIS,G3_MEDIO,No PDET,NO ZOMAC,Medio Bajo,0.197248,2024*,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,47460,Magdalena,PLATO,1.094586,A2. Mayor que 1 y menor que 2 horas,52.23158,Cesar,VALLEDUPAR,3.02349,A4. Mayor que 3 y menor que 4 horas,162.016775,Mediana propiedad,53889.99697,Mediana propiedad,956,2,66195.74715,SI,-,47460,9.735998134,-74.32840222
568,Polygon,47,541,PEDRAZA,MAGDALENA,47541,47541,Caribe,4704,RIO,Rural,-,10411,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.534318,2024*,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,47541,Magdalena,PLATO,1.324831,A2. Mayor que 1 y menor que 2 horas,70.910974,Atlántico,BARRANQUILLA,2.328593,A3. Mayor que 2 y menor que 3 horas,115.944278,Mediana propiedad,17541.690254020396,Pequeña propiedad,774,3,18933.64549,SI,-,47541,10.15429546,-74.83178091
578,Polygon,47,545,PIJIÑO DEL CARMEN,MAGDALENA,47545,47545,Caribe,4705,SUR,Rural,-,13498,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Bajo,0.380376,2024*,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,47545,Bolívar,MAGANGUÉ,1.107495,A2. Mayor que 1 y menor que 2 horas,55.011479,Sucre,SINCELEJO,3.081676,A4. Mayor que 3 y menor que 4 horas,146.888853,Mediana propiedad,42348.83915587875,Mediana propiedad,723,1,26159.48451,SI,-,47545,9.530748654,-74.1447657
579,Polygon,47,551,PIVIJAY,MAGDALENA,47551,47551,Caribe,4704,RIO,Rural,-,41612,-,2. PBOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.523148,2024*,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,47551,Atlántico,SOLEDAD,2.064121,A3. Mayor que 2 y menor que 3 horas,78.723968,Atlántico,BARRANQUILLA,2.168977,A3. Mayor que 2 y menor que 3 horas,81.489654,Mediana propiedad,100434.21073705677,Mediana propiedad,1765,2,91972.22359,SI,-,47551,10.43303399,-74.41251197
580,Polygon,47,555,PLATO,MAGDALENA,47555,47555,Caribe,4702,CENTRO,Intermedio,-,69707,-,2. PBOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.207233,2024*,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,47555,Magdalena,PLATO,0,A1. Menos 1 hora,0,Sucre,SINCELEJO,2.445342,A3. Mayor que 2 y menor que 3 horas,115.985195,Mediana propiedad,87228.32038764792,Mediana propiedad,1580,2,76166.42178,SI,-,47555,9.76945611,-74.60181576
581,Polygon,47,570,PUEBLOVIEJO,MAGDALENA,47570,47570,Caribe,4703,NORTE,Rural,-,33789,-,2. PBOT,SEIS,G5_BAJO,No PDET,NO ZOMAC,Medio Bajo,0.799392,2024*,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,47570,Magdalena,CIÉNAGA,0.123832,A1. Menos 1 hora,5.32132,Magdalena,SANTA MARTA,0.987877,A1. Menos 1 hora,38.097771,"Gran propiedad, latifundios",14998.90865955964,Mediana propiedad,112,3,8893.285065,SI,-,47570,10.84758901,-74.36057942
582,Polygon,47,605,REMOLINO,MAGDALENA,47605,47605,Caribe,4704,RIO,Rural,-,12766,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.598223,2024*,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,47605,Atlántico,SOLEDAD,0.979254,A1. Menos 1 hora,42.823254,Atlántico,BARRANQUILLA,1.084109,A2. Mayor que 1 y menor que 2 horas,45.588939,Mediana propiedad,21576.430360749393,Pequeña propiedad,533,3,17667.72718,SI,-,47605,10.64860351,-74.58106823
583,Polygon,47,660,SABANAS DE SAN ANGEL,MAGDALENA,47660,47660,Caribe,4702,CENTRO,Rural disperso,-,17458,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.242609,2024*,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,47660,Cesar,BOSCONIA,1.394262,A2. Mayor que 1 y menor que 2 horas,49.185996,Cesar,VALLEDUPAR,3.153989,A4. Mayor que 3 y menor que 4 horas,146.652814,Mediana propiedad,67044.10089619641,Mediana propiedad,1277,2,79580.20551,SI,-,47660,10.10533028,-74.2644392
584,Polygon,47,675,SALAMINA,MAGDALENA,47675,47675,Caribe,4704,RIO,Rural,-,11986,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Bajo,0.564276,2024*,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,47675,Atlántico,SOLEDAD,1.537248,A2. Mayor que 1 y menor que 2 horas,73.006811,Atlántico,BARRANQUILLA,1.642104,A2. Mayor que 1 y menor que 2 horas,75.772496,Mediana propiedad,9976.962335922377,Pequeña propiedad,439,2,8279.031758,SI,-,47675,10.51538178,-74.72296972
585,Polygon,47,692,SAN SEBASTIAN DE BUENAVISTA,MAGDALENA,47692,47692,Caribe,4705,SUR,Rural,-,22080,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Bajo,0.575013,2024*,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,47692,Magdalena,EL BANCO,1.46859,A2. Mayor que 1 y menor que 2 horas,62.452395,Sucre,SINCELEJO,3.692984,A4. Mayor que 3 y menor que 4 horas,167.820938,Mediana propiedad,22094.627607933486,Pequeña propiedad,1169,2,26498.93126,SI,-,47692,9.380680272,-74.19797988
586,Polygon,47,703,SAN ZENON,MAGDALENA,47703,47703,Caribe,4705,SUR,Rural disperso,-,13286,-,1. EOT,SEIS,G5_BAJO,No PDET,NO ZOMAC,Bajo,0.710352,2024*,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,47703,Bolívar,MAGANGUÉ,1.059802,A2. Mayor que 1 y menor que 2 horas,48.007316,Sucre,SINCELEJO,3.033983,A4. Mayor que 3 y menor que 4 horas,139.88469,"Gran propiedad, latifundios",13168.785562173343,Pequeña propiedad,586,2,9257.910448,SI,-,47703,9.306869548,-74.35851644
587,Polygon,47,707,SANTA ANA,MAGDALENA,47707,47707,Caribe,4705,SUR,Rural,-,27616,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Bajo,0.248688,2024*,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,47707,Bolívar,MAGANGUÉ,0.72076,A1. Menos 1 hora,37.826198,Sucre,SINCELEJO,2.694941,A3. Mayor que 2 y menor que 3 horas,129.703571,Mediana propiedad,56542.12334733796,Pequeña propiedad,994,2,52756.89839,SI,-,47707,9.503097215,-74.44419381
588,Polygon,47,720,SANTA BARBARA DE PINTO,MAGDALENA,47720,47720,Caribe,4705,SUR,Rural,-,11606,-,1. EOT,SEIS,G5_BAJO,No PDET,NO ZOMAC,Bajo,0.38913,2024*,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,47720,Bolívar,MAGANGUÉ,1.578909,A2. Mayor que 1 y menor que 2 horas,60.578384,Sucre,SINCELEJO,3.553091,A4. Mayor que 3 y menor que 4 horas,152.455757,"Gran propiedad, latifundios",24133.28767711047,Mediana propiedad,391,2,26938.54946,SI,-,47720,9.484388135,-74.66521178
589,Polygon,47,745,SITIONUEVO,MAGDALENA,47745,47745,Caribe,4704,RIO,Rural,-,30470,-,2. PBOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.713864,2024*,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,47745,Atlántico,SOLEDAD,0.806663,A1. Menos 1 hora,33.056349,Atlántico,BARRANQUILLA,0.911518,A1. Menos 1 hora,35.822035,"Gran propiedad, latifundios",32940.27199,Pequeña propiedad,1226,4,20484.13222,SI,-,47745,10.89027616,-74.62966038
590,Polygon,47,798,TENERIFE,MAGDALENA,47798,47798,Caribe,4702,CENTRO,Rural,-,14736,-,1. EOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Medio,0.2764,2024*,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,47798,Magdalena,PLATO,0.393917,A1. Menos 1 hora,18.085281,Sucre,SINCELEJO,2.594739,A3. Mayor que 2 y menor que 3 horas,127.500628,Mediana propiedad,33219.05981443378,Mediana propiedad,752,2,26006.55452,SI,-,47798,9.924701267,-74.73263001
591,Polygon,47,960,ZAPAYAN,MAGDALENA,47960,47960,Caribe,4704,RIO,Rural,-,10904,-,1. EOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.299708,2024*,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,47960,Magdalena,PLATO,2.215569,A3. Mayor que 2 y menor que 3 horas,78.636457,Atlántico,BARRANQUILLA,3.461737,A4. Mayor que 3 y menor que 4 horas,129.678088,Mediana propiedad,20987.258658414612,Mediana propiedad,393,2,24788.55639,SI,-,47960,10.11779893,-74.69115456
592,Polygon,47,980,ZONA BANANERA,MAGDALENA,47980,47980,Caribe,4703,NORTE,Intermedio,-,76962,-,2. PBOT,SEIS,G5_BAJO,No PDET,NO ZOMAC,Medio,0.863232,2024*,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,47980,Magdalena,ARACATACA,0.589412,A1. Menos 1 hora,25.306602,Magdalena,SANTA MARTA,1.587353,A2. Mayor que 1 y menor que 2 horas,65.085491,Mediana propiedad,21906.43451397584,Pequeña propiedad,2262,2,15304.55656,SI,-,47980,10.79634658,-74.17798317
905,Polygon,50,1,VILLAVICENCIO,META,50001,50001,Orinoquia,5002,CAPITAL,Ciudades y aglomeraciones,si,577875,-,3. POT,UNO,G3_MEDIO,No PDET,NO ZOMAC,Medio,0.398591,2022,4.2.1,Irradiado_Mayor que 300 - hasta 400,Mayor que 300 - hasta 400,1,50001,Meta,VILLAVICENCIO,0,A1. Menos 1 hora,0,Meta,VILLAVICENCIO,0,A1. Menos 1 hora,0,Mediana propiedad,3221.192293120483,Pequeña propiedad,351,1,2699.161756,SI,Agropecuario con influencia vial,50001,4.09166877,-73.49291595
906,Polygon,50,6,ACACIAS,META,50006,50006,Orinoquia,5003,PIEDEMONTE,Intermedio,-,95500,-,2. PBOT,TRES,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.289524,2022,4.1.1,Irradiado_Mayor que 200 - hasta 250,Mayor que 200 - hasta 250,1,50006,Meta,ACACÍAS,0,A1. Menos 1 hora,0,Meta,VILLAVICENCIO,0.642874,A1. Menos 1 hora,32.170563,"Gran propiedad, latifundios",2264.245845079554,Pequeña propiedad,75,2,3382.726756,SI,Agropecuario y Agroindustria,50006,3.943383008,-73.57135162
