FID,Shape,DPTO_CCDGO,MPIO_CCDGO,MUNICIPIO,DEPARTAMENTO,PK,CODIGO_DANE,Region,CODIGO_PRO,PROVINCIA,RURALIDAD,Capital,Población,Área_No_Municipalizada,Instrumento,Categoria_Municipal,Nivel_Desempeño_Fiscal,PDET,ZOMAC,IRV,INFORMALIDAD,Año,Cod_precio,irradiado_rango_prec,rango_prec,irradiado,Codigo_D1,Isocrona_25k_DPTO,Isocrona_25K_MPIO,Isocrona_25K_TIEMPO,Isocrona_25K_HORA,Isocrona_25K_DIST,Isocrona_CAPIT_DPTO,Isocrona_CAPI_MPIO,Isocrona_CAPI_TIEMPO,Isocrona_CAPI_HORA,Isocrona_CAPI_DIST,Tamaño_Predial_Area,Tamaño_predial_AREA_HA,Tamaño_predial_numero,Tamaño_Predial_numero_(ha),GRUPO_UFH,AREA_UFH,Uso_agrope,Observacio,VCRT_valor_medio
952,Polygon,41,676,SANTA MARIA,HUILA,41676,41676,Andina,4102,NORTE,Rural disperso,-,11173,-,1. EOT,SEIS,G3_MEDIO,No PDET,NO ZOMAC,Medio Bajo,0.452506,2018,3.1.2,Irradiado_Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,1,41676.0,Huila,NEIVA,1.671529,A2. Mayor que 1 y menor que 2 horas,52.294322,Huila,NEIVA,1.621693,A2. Mayor que 1 y menor que 2 horas,51.394322,Pequeña propiedad,0.1960948560869116,Mediana propiedad,3.0,2,102.47889,SI,-,
953,Polygon,41,770,SUAZA,HUILA,41770,41770,Andina,4101,CENTRO,Rural,-,23562,-,1. EOT,SEIS,G3_MEDIO,No PDET,NO ZOMAC,Medio Bajo,0.384432,2018,3.3.2,Irradiado_Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,1,41770.0,Huila,GARZÓN,1.065107,A2. Mayor que 1 y menor que 2 horas,40.238687,Cauca,FLORENCIA,2.579462,A3. Mayor que 2 y menor que 3 horas,77.374935,Pequeña propiedad,749.6016774614636,Pequeña propiedad,333.0,1,1578.724732,SI,-,
954,Polygon,41,791,TARQUI,HUILA,41791,41791,Andina,4101,CENTRO,Rural,-,18783,-,1. EOT,SEIS,G3_MEDIO,No PDET,NO ZOMAC,Medio Bajo,0.570101,2018,3.2.2,Irradiado_Mayor que 50 - hasta 60,Mayor que 50 - hasta 60,1,41791.0,Huila,GARZÓN,0.981808,A1. Menos 1 hora,36.534524,Cauca,FLORENCIA,3.085426,A4. Mayor que 3 y menor que 4 horas,98.954329,Mediana propiedad,345.0732395283928,Pequeña propiedad,136.0,1,517.085763,SI,-,
955,Polygon,41,797,TESALIA,HUILA,41797,41797,Andina,4103,OCCIDENTE,Rural,-,11475,-,1. EOT,SEIS,G3_MEDIO,No PDET,NO ZOMAC,Medio Bajo,0.404467,2018,3.2.2,Irradiado_Mayor que 50 - hasta 60,Mayor que 50 - hasta 60,1,41797.0,Huila,LA PLATA,0.699271,A1. Menos 1 hora,27.467619,Huila,NEIVA,2.064037,A3. Mayor que 2 y menor que 3 horas,100.891587,Mediana propiedad,929.9808853646882,Pequeña propiedad,28.0,3,1278.791162,SI,-,
956,Polygon,41,799,TELLO,HUILA,41799,41799,Andina,4102,NORTE,Rural,-,12572,-,1. EOT,SEIS,G5_BAJO,No PDET, ZOMAC,Medio,0.335919,2018,3.3.2,Mayor que 50 - hasta 60,Mayor que 50 - hasta 60,0,41799.0,Huila,NEIVA,1.032839,A2. Mayor que 1 y menor que 2 horas,32.980613,Huila,NEIVA,0.983002,A1. Menos 1 hora,32.080613,"Gran propiedad, latifundios",516.5277525901781,Pequeña propiedad,39.0,1,790.439915,SI,-,
957,Polygon,41,801,TERUEL,HUILA,41801,41801,Andina,4102,NORTE,Rural,-,8605,-,1. EOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.393077,2018,3.1.2,Irradiado_Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,1,41801.0,Huila,NEIVA,1.677536,A2. Mayor que 1 y menor que 2 horas,52.42153,Huila,NEIVA,1.6277,A2. Mayor que 1 y menor que 2 horas,51.52153,Pequeña propiedad,587.9117661252479,Pequeña propiedad,207.0,4,803.793249,SI,-,
958,Polygon,41,807,TIMANA,HUILA,41807,41807,Andina,4104,SUR,Intermedio,-,23395,-,1. EOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.536336,2018,3.3.2,Mayor que 50 - hasta 60,Mayor que 50 - hasta 60,0,41807.0,Huila,PITALITO,0.58696,A1. Menos 1 hora,22.007821,Cauca,FLORENCIA,3.280401,A4. Mayor que 3 y menor que 4 horas,112.63961,Pequeña propiedad,88.56205926663668,Pequeña propiedad,76.0,2,89.35204,SI,-,
959,Polygon,41,872,VILLAVIEJA,HUILA,41872,41872,Andina,4102,NORTE,Rural,-,7782,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Bajo,0.378713,2018,3.3.1,Mayor que 40 - hasta 50,Mayor que 40 - hasta 50,0,41872.0,Huila,NEIVA,1.326773,A2. Mayor que 1 y menor que 2 horas,42.72031,Huila,NEIVA,1.276936,A2. Mayor que 1 y menor que 2 horas,41.82031,Pequeña propiedad,340.1294752184667,Pequeña propiedad,80.0,2,598.605716,SI,-,
960,Polygon,41,885,YAGUARA,HUILA,41885,41885,Andina,4102,NORTE,Rural,-,8218,-,1. EOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Bajo,0.396238,2018,3.3.1,Mayor que 40 - hasta 50,Mayor que 40 - hasta 50,0,41885.0,Huila,NEIVA,1.58003,A2. Mayor que 1 y menor que 2 horas,54.632799,Huila,NEIVA,1.526871,A2. Mayor que 1 y menor que 2 horas,54.660007,Mediana propiedad,2906.104513227991,Pequeña propiedad,363.0,3,2456.52961,SI,-,
561,Polygon,44,1,RIOHACHA,LA GUAJIRA,44001,44001,Caribe,4401,NORTE,Ciudades y aglomeraciones,si,222541,-,3. POT,CUATRO,G4_MEDIO_BAJO,No PDET, ZOMAC,Medio,0.626892,2023,3.3.2,Mayor que 50 - hasta 60,Mayor que 50 - hasta 60,0,44001.0,La Guajira,"RIOHACHA, DISTRITO ESPECIAL, TURÍSTICO Y CULTURAL",0.0,A1. Menos 1 hora,0.0,La Guajira,RIOHACHA,0.0,A1. Menos 1 hora,0.0,Mediana propiedad,2140.74959675842,Mediana propiedad,41.0,3,3848.161101,SI,Pecuario,
562,Polygon,44,35,ALBANIA,LA GUAJIRA,44035,44035,Caribe,4401,NORTE,Intermedio,-,35116,-,2. PBOT,CINCO,G1_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.775526,2023,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,44035.0,La Guajira,MAICAO,1.026963,A2. Mayor que 1 y menor que 2 horas,53.185491,La Guajira,RIOHACHA,2.05564,A3. Mayor que 2 y menor que 3 horas,77.127417,"Gran propiedad, latifundios",9525.451050482237,Mediana propiedad,119.0,3,8231.213166,SI,Agropecuario,
553,Polygon,44,78,BARRANCAS,LA GUAJIRA,44078,44078,Caribe,4402,SUR,Rural,-,42906,-,2. PBOT,SEIS,G5_BAJO,No PDET,NO ZOMAC,Medio,0.707409,2023,3.2.2,Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,0,44078.0,La Guajira,FONSECA,0.260281,A1. Menos 1 hora,12.553911,Cesar,VALLEDUPAR,1.816985,A2. Mayor que 1 y menor que 2 horas,94.124177,Mediana propiedad,1809.683402670385,Pequeña propiedad,300.0,3,1466.801389,SI,Agropecuario con riego,
563,Polygon,44,90,DIBULLA,LA GUAJIRA,44090,44090,Caribe,4401,NORTE,Rural disperso,-,45876,-,2. PBOT,SEIS,G1_ALTO,PDET Sierra Nevada-Perijá, ZOMAC,Medio Alto,0.291147,2023,3.2.2,Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,0,44090.0,La Guajira,"RIOHACHA, DISTRITO ESPECIAL, TURÍSTICO Y CULTURAL",1.512386,A2. Mayor que 1 y menor que 2 horas,65.18671,La Guajira,RIOHACHA,1.452845,A2. Mayor que 1 y menor que 2 horas,65.045289,"Gran propiedad, latifundios",2687.367163488335,Pequeña propiedad,153.0,2,4045.337732,SI,Agropecuario - Se empiezan a evidenciar usos habitacionales y turisticos,
554,Polygon,44,98,DISTRACCION,LA GUAJIRA,44098,44098,Caribe,4402,SUR,Intermedio,-,15317,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Medio Bajo,0.772114,2023,3.2.2,Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,0,44098.0,La Guajira,FONSECA,0.119701,A1. Menos 1 hora,5.538478,Cesar,VALLEDUPAR,1.497461,A2. Mayor que 1 y menor que 2 horas,77.314632,Mediana propiedad,2914.315581514001,Pequeña propiedad,320.0,2,3694.934769,SI,Agropecuario con Distrtio de riego,
555,Polygon,44,110,EL MOLINO,LA GUAJIRA,44110,44110,Caribe,4402,SUR,Rural,-,8441,-,1. EOT,SEIS,G5_BAJO,No PDET, ZOMAC,Medio Bajo,0.473923,2023,3.2.2,Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,0,44110.0,La Guajira,VILLANUEVA,0.219989,A1. Menos 1 hora,8.363961,Cesar,VALLEDUPAR,1.261011,A2. Mayor que 1 y menor que 2 horas,64.302648,Mediana propiedad,1805.425874633838,Pequeña propiedad,96.0,1,2846.293792,SI,Agricultura y ganadería,
556,Polygon,44,279,FONSECA,LA GUAJIRA,44279,44279,Caribe,4402,SUR,Intermedio,-,50242,-,2. PBOT,SEIS,G2_MEDIO_ALTO,PDET Sierra Nevada-Perijá, ZOMAC,Medio,0.635428,2023,3.2.2,Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,0,44279.0,La Guajira,FONSECA,0.0,A1. Menos 1 hora,0.0,Cesar,VALLEDUPAR,1.596928,A2. Mayor que 1 y menor que 2 horas,82.594531,Mediana propiedad,7431.71534404329,Pequeña propiedad,675.0,2,7472.95527,SI,Agropecuario con riego,
557,Polygon,44,378,HATONUEVO,LA GUAJIRA,44378,44378,Caribe,4402,SUR,Intermedio,-,23911,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Medio Bajo,0.654054,2023,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,44378.0,La Guajira,FONSECA,0.523842,A1. Menos 1 hora,27.407821,Cesar,VALLEDUPAR,2.080546,A3. Mayor que 2 y menor que 3 horas,108.978088,Mediana propiedad,236.8948213736116,Pequeña propiedad,7.0,3,227.184,SI,Agropecuario,
558,Polygon,44,420,LA JAGUA DEL PILAR,LA GUAJIRA,44420,44420,Caribe,4402,SUR,Rural,-,4072,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET, ZOMAC,Medio Bajo,0.156891,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,44420.0,La Guajira,VILLANUEVA,0.417395,A1. Menos 1 hora,20.945079,Cesar,VALLEDUPAR,0.785249,A1. Menos 1 hora,38.797771,Mediana propiedad,898.0869982129004,Mediana propiedad,17.0,3,1154.971685,SI,Agropecuario,
566,Polygon,44,430,MAICAO,LA GUAJIRA,44430,44430,Caribe,4401,NORTE,Ciudades y aglomeraciones,-,200136,-,3. POT,CUATRO,G5_BAJO,No PDET, ZOMAC,Medio,0.646048,2023,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,44430.0,La Guajira,MAICAO,0.0,A1. Menos 1 hora,0.0,La Guajira,RIOHACHA,1.628797,A2. Mayor que 1 y menor que 2 horas,83.339906,Mediana propiedad,8630.582444073916,Mediana propiedad,151.0,2,10759.84015,SI,Agrícola,
567,Polygon,44,560,MANAURE,LA GUAJIRA,44560,44560,Caribe,4401,NORTE,Intermedio,-,97010,-,2. PBOT,CUATRO,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Bajo,0.825959,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,44560.0,La Guajira,MAICAO,1.613698,A2. Mayor que 1 y menor que 2 horas,63.739192,La Guajira,RIOHACHA,2.030882,A3. Mayor que 2 y menor que 3 horas,79.260721,"Gran propiedad, latifundios",7909.935668295077,Mediana propiedad,11.0,4,5622.180124,SI,"Pesquero, agropecuario y minero",
564,Polygon,44,650,SAN JUAN DEL CESAR,LA GUAJIRA,44650,44650,Caribe,4402,SUR,Intermedio,-,54858,-,2. PBOT,SEIS,G5_BAJO,PDET Sierra Nevada-Perijá, ZOMAC,Medio Bajo,0.607111,2023,3.2.2,Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,0,44650.0,La Guajira,SAN JUAN DEL CESAR,0.0,A1. Menos 1 hora,0.0,Cesar,VALLEDUPAR,1.174151,A2. Mayor que 1 y menor que 2 horas,58.606811,Mediana propiedad,3722.997190276866,Pequeña propiedad,213.0,2,6464.253634,SI,Agropecuario con Distrtio de riego,
565,Polygon,44,847,URIBIA,LA GUAJIRA,44847,44847,Caribe,4401,NORTE,Rural disperso,-,192278,-,3. POT,CUATRO,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Medio Bajo,0.990957,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,44847.0,La Guajira,MAICAO,1.027864,A2. Mayor que 1 y menor que 2 horas,41.436753,La Guajira,RIOHACHA,2.267468,A3. Mayor que 2 y menor que 3 horas,104.071991,"Gran propiedad, latifundios",6290.154578333965,"Gran propiedad, latifundios",5.0,4,6125.032432,SI,Pecuario,
559,Polygon,44,855,URUMITA,LA GUAJIRA,44855,44855,Caribe,4402,SUR,Intermedio,-,12578,-,1. EOT,SEIS,G3_MEDIO,No PDET, ZOMAC,Medio Bajo,0.678636,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,44855.0,La Guajira,VILLANUEVA,0.212439,A1. Menos 1 hora,7.446804,Cesar,VALLEDUPAR,1.000149,A2. Mayor que 1 y menor que 2 horas,49.237468,Mediana propiedad,673.802839856484,Mediana propiedad,11.0,3,733.189236,SI,Agrícola y pecuario,
560,Polygon,44,874,VILLANUEVA,LA GUAJIRA,44874,44874,Caribe,4402,SUR,Intermedio,-,33115,-,2. PBOT,SEIS,G2_MEDIO_ALTO,No PDET, ZOMAC,Medio Bajo,0.590604,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,44874.0,La Guajira,VILLANUEVA,0.0,A1. Menos 1 hora,0.0,Cesar,VALLEDUPAR,1.060291,A2. Mayor que 1 y menor que 2 horas,54.987215,Mediana propiedad,2900.676658931229,Pequeña propiedad,63.0,3,3835.620403,SI,Agropecuario,
596,Polygon,47,1,SANTA MARTA,MAGDALENA,47001,47001,Caribe,4701,SANTA MARTA,Ciudades y aglomeraciones,si,555030,-,3. POT,UNO,G3_MEDIO,PDET Sierra Nevada-Perijá,NO ZOMAC,Medio,0.443177,2024*,3.2.1,Irradiado_Mayor que 80 - hasta 100,Mayor que 80 - hasta 100,1,47001.0,Magdalena,"SANTA MARTA, DISTRITO TURÍSTICO, CULTURAL E HISTÓRICO",0.0,A1. Menos 1 hora,0.0,Magdalena,SANTA MARTA,0.0,A1. Menos 1 hora,0.0,Mediana propiedad,59218.67246564142,Pequeña propiedad,3812.0,3,54800.491266,SI,-,
569,Polygon,47,30,ALGARROBO,MAGDALENA,47030,47030,Caribe,4703,NORTE,Rural,-,17549,-,1. EOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.69625,2024*,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,47030.0,Cesar,EL COPEY,0.751761,A1. Menos 1 hora,18.226703,Cesar,VALLEDUPAR,2.88704,A3. Mayor que 2 y menor que 3 horas,138.590072,Mediana propiedad,19807.07150653772,Mediana propiedad,275.0,2,21801.178179,SI,-,
593,Polygon,47,53,ARACATACA,MAGDALENA,47053,47053,Caribe,4703,NORTE,Intermedio,-,44857,-,2. PBOT,SEIS,G4_MEDIO_BAJO,PDET Sierra Nevada-Perijá, ZOMAC,Medio,0.209877,2024*,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,47053.0,Magdalena,ARACATACA,0.0,A1. Menos 1 hora,0.0,Magdalena,SANTA MARTA,1.918523,A2. Mayor que 1 y menor que 2 horas,87.636457,Mediana propiedad,34503.530889292204,Pequeña propiedad,810.0,3,19551.289095,SI,-,
570,Polygon,47,58,ARIGUANI,MAGDALENA,47058,47058,Caribe,4702,CENTRO,Rural,-,33688,-,2. PBOT,SEIS,G3_MEDIO,No PDET,NO ZOMAC,Medio Bajo,0.188202,2024*,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,47058.0,Cesar,BOSCONIA,0.874567,A1. Menos 1 hora,44.557569,Cesar,VALLEDUPAR,2.634294,A3. Mayor que 2 y menor que 3 horas,142.024387,Mediana propiedad,68016.33613368742,Mediana propiedad,1120.0,1,41898.524569,SI,-,
571,Polygon,47,161,CERRO SAN ANTONIO,MAGDALENA,47161,47161,Caribe,4704,RIO,Rural,-,11146,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Bajo,0.518135,2024*,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,47161.0,Magdalena,PLATO,1.660826,A2. Mayor que 1 y menor que 2 horas,89.503362,Atlántico,BARRANQUILLA,2.008532,A3. Mayor que 2 y menor que 3 horas,97.410469,Mediana propiedad,7492.570078237882,Pequeña propiedad,589.0,4,4858.588806,SI,-,
572,Polygon,47,170,CHIVOLO,MAGDALENA,47170,47170,Caribe,4702,CENTRO,Rural,-,24624,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Medio Bajo,0.145942,2024*,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,47170.0,Magdalena,PLATO,1.388326,A2. Mayor que 1 y menor que 2 horas,43.774726,Sucre,SINCELEJO,3.689642,A4. Mayor que 3 y menor que 4 horas,158.877078,Mediana propiedad,40597.981822095804,Mediana propiedad,899.0,2,46770.729883,SI,-,
594,Polygon,47,189,CIENAGA,MAGDALENA,47189,47189,Caribe,4703,NORTE,Ciudades y aglomeraciones,-,132157,-,3. POT,CINCO,G2_MEDIO_ALTO,PDET Sierra Nevada-Perijá,NO ZOMAC,Medio,0.723283,2024*,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,47189.0,Magdalena,CIÉNAGA,0.0,A1. Menos 1 hora,0.0,Magdalena,SANTA MARTA,0.915812,A1. Menos 1 hora,33.17645,Mediana propiedad,56573.35429776524,Pequeña propiedad,1591.0,4,63822.505075,SI,-,
573,Polygon,47,205,CONCORDIA,MAGDALENA,47205,47205,Caribe,4704,RIO,Intermedio,-,11731,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Bajo,0.609284,2024*,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,47205.0,Magdalena,PLATO,1.756064,A2. Mayor que 1 y menor que 2 horas,72.679603,Atlántico,BARRANQUILLA,2.711548,A3. Mayor que 2 y menor que 3 horas,112.122958,Mediana propiedad,6557.976046978735,Pequeña propiedad,346.0,3,5077.854954,SI,-,
597,Polygon,47,245,EL BANCO,MAGDALENA,47245,47245,Caribe,4705,SUR,Intermedio,-,73253,-,2. PBOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.631839,2024*,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,47245.0,Magdalena,EL BANCO,0.0,A1. Menos 1 hora,0.0,Sucre,SINCELEJO,4.398069,A5. Mayor que 4 y menor que 5 horas,224.703485,Mediana propiedad,29822.23558342566,Pequeña propiedad,1478.0,4,20478.703519,SI,-,
574,Polygon,47,258,EL PIÑON,MAGDALENA,47258,47258,Caribe,4704,RIO,Rural,-,25382,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Bajo,0.261152,2024*,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,47258.0,Atlántico,SOLEDAD,1.714826,A2. Mayor que 1 y menor que 2 horas,84.073716,Atlántico,BARRANQUILLA,1.819681,A2. Mayor que 1 y menor que 2 horas,86.839401,Mediana propiedad,31971.653301646264,Pequeña propiedad,1194.0,1,26439.426914,SI,-,
575,Polygon,47,268,EL RETEN,MAGDALENA,47268,47268,Caribe,4703,NORTE,Intermedio,-,21634,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.29703,2024*,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,47268.0,Magdalena,ARACATACA,0.44744,A1. Menos 1 hora,11.705382,Magdalena,SANTA MARTA,2.365963,A3. Mayor que 2 y menor que 3 horas,99.34184,Mediana propiedad,11014.5285027775,Pequeña propiedad,512.0,4,8401.450055,SI,-,
595,Polygon,47,288,FUNDACION,MAGDALENA,47288,47288,Caribe,4703,NORTE,Intermedio,-,74175,-,2. PBOT,SEIS,G5_BAJO,PDET Sierra Nevada-Perijá, ZOMAC,Medio,0.311743,2024*,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,47288.0,Magdalena,FUNDACIÓN,0.0,A1. Menos 1 hora,0.0,Magdalena,SANTA MARTA,2.330714,A3. Mayor que 2 y menor que 3 horas,98.14062,Mediana propiedad,20316.43456380473,Mediana propiedad,302.0,3,26509.700713,SI,-,
576,Polygon,47,318,GUAMAL,MAGDALENA,47318,47318,Caribe,4705,SUR,Rural disperso,-,29946,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Bajo,0.589286,2024*,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,47318.0,Magdalena,EL BANCO,0.696585,A1. Menos 1 hora,37.558788,Sucre,SINCELEJO,3.718454,A4. Mayor que 3 y menor que 4 horas,187.261854,Mediana propiedad,28678.237181774137,Pequeña propiedad,2188.0,2,32280.673143,SI,-,
577,Polygon,47,460,NUEVA GRANADA,MAGDALENA,47460,47460,Caribe,4702,CENTRO,Rural,-,22104,-,1. EOT,SEIS,G3_MEDIO,No PDET,NO ZOMAC,Medio Bajo,0.197248,2024*,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,47460.0,Magdalena,PLATO,1.094586,A2. Mayor que 1 y menor que 2 horas,52.23158,Cesar,VALLEDUPAR,3.02349,A4. Mayor que 3 y menor que 4 horas,162.016775,Mediana propiedad,53889.9969719551,Mediana propiedad,956.0,2,66195.747146,SI,-,
568,Polygon,47,541,PEDRAZA,MAGDALENA,47541,47541,Caribe,4704,RIO,Rural,-,10411,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.534318,2024*,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,47541.0,Magdalena,PLATO,1.324831,A2. Mayor que 1 y menor que 2 horas,70.910974,Atlántico,BARRANQUILLA,2.328593,A3. Mayor que 2 y menor que 3 horas,115.944278,Mediana propiedad,17541.690254020396,Pequeña propiedad,774.0,3,18933.645486,SI,-,
578,Polygon,47,545,PIJIÑO DEL CARMEN,MAGDALENA,47545,47545,Caribe,4705,SUR,Rural,-,13498,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Bajo,0.380376,2024*,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,47545.0,Bolívar,MAGANGUÉ,1.107495,A2. Mayor que 1 y menor que 2 horas,55.011479,Sucre,SINCELEJO,3.081676,A4. Mayor que 3 y menor que 4 horas,146.888853,Mediana propiedad,42348.83915587875,Mediana propiedad,723.0,1,26159.48451,SI,-,
579,Polygon,47,551,PIVIJAY,MAGDALENA,47551,47551,Caribe,4704,RIO,Rural,-,41612,-,2. PBOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.523148,2024*,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,47551.0,Atlántico,SOLEDAD,2.064121,A3. Mayor que 2 y menor que 3 horas,78.723968,Atlántico,BARRANQUILLA,2.168977,A3. Mayor que 2 y menor que 3 horas,81.489654,Mediana propiedad,100434.21073705677,Mediana propiedad,1765.0,2,91972.223593,SI,-,
580,Polygon,47,555,PLATO,MAGDALENA,47555,47555,Caribe,4702,CENTRO,Intermedio,-,69707,-,2. PBOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.207233,2024*,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,47555.0,Magdalena,PLATO,0.0,A1. Menos 1 hora,0.0,Sucre,SINCELEJO,2.445342,A3. Mayor que 2 y menor que 3 horas,115.985195,Mediana propiedad,87228.32038764792,Mediana propiedad,1580.0,2,76166.421775,SI,-,
581,Polygon,47,570,PUEBLOVIEJO,MAGDALENA,47570,47570,Caribe,4703,NORTE,Rural,-,33789,-,2. PBOT,SEIS,G5_BAJO,No PDET,NO ZOMAC,Medio Bajo,0.799392,2024*,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,47570.0,Magdalena,CIÉNAGA,0.123832,A1. Menos 1 hora,5.32132,Magdalena,SANTA MARTA,0.987877,A1. Menos 1 hora,38.097771,"Gran propiedad, latifundios",14998.90865955964,Mediana propiedad,112.0,3,8893.285065,SI,-,
582,Polygon,47,605,REMOLINO,MAGDALENA,47605,47605,Caribe,4704,RIO,Rural,-,12766,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.598223,2024*,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,47605.0,Atlántico,SOLEDAD,0.979254,A1. Menos 1 hora,42.823254,Atlántico,BARRANQUILLA,1.084109,A2. Mayor que 1 y menor que 2 horas,45.588939,Mediana propiedad,21576.430360749393,Pequeña propiedad,533.0,3,17667.72718,SI,-,
583,Polygon,47,660,SABANAS DE SAN ANGEL,MAGDALENA,47660,47660,Caribe,4702,CENTRO,Rural disperso,-,17458,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.242609,2024*,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,47660.0,Cesar,BOSCONIA,1.394262,A2. Mayor que 1 y menor que 2 horas,49.185996,Cesar,VALLEDUPAR,3.153989,A4. Mayor que 3 y menor que 4 horas,146.652814,Mediana propiedad,67044.10089619641,Mediana propiedad,1277.0,2,79580.205505,SI,-,
584,Polygon,47,675,SALAMINA,MAGDALENA,47675,47675,Caribe,4704,RIO,Rural,-,11986,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Bajo,0.564276,2024*,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,47675.0,Atlántico,SOLEDAD,1.537248,A2. Mayor que 1 y menor que 2 horas,73.006811,Atlántico,BARRANQUILLA,1.642104,A2. Mayor que 1 y menor que 2 horas,75.772496,Mediana propiedad,9976.962335922377,Pequeña propiedad,439.0,2,8279.031758,SI,-,
585,Polygon,47,692,SAN SEBASTIAN DE BUENAVISTA,MAGDALENA,47692,47692,Caribe,4705,SUR,Rural,-,22080,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Bajo,0.575013,2024*,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,47692.0,Magdalena,EL BANCO,1.46859,A2. Mayor que 1 y menor que 2 horas,62.452395,Sucre,SINCELEJO,3.692984,A4. Mayor que 3 y menor que 4 horas,167.820938,Mediana propiedad,22094.627607933486,Pequeña propiedad,1169.0,2,26498.931261,SI,-,
